Date,Binance_Coin,Etherume,Litecoin,Ripple,Bitcoin,Tether
5-Mar-18,10.11050034,853.684021,211.1750031,0.95936799,11573.2998,0.998863995
6-Mar-18,9.384380341,816.9509888,196.6009979,0.922887027,10779.90039,1.000499964
7-Mar-18,9.034879684,752.8309937,185.8390045,0.871209979,9965.570313,1.00248003
8-Mar-18,8.310440063,704.5960083,176.5110016,0.825856984,9395.009766,1.005910039
9-Mar-18,8.313070297,728.9160156,187.1679993,0.849761009,9337.549805,1.001659989
10-Mar-18,7.671659946,686.8900146,177.7319946,0.796626985,8866,1.005190015
11-Mar-18,8.272379875,723.3389893,188.9459991,0.831121981,9578.629883,1.00383997
12-Mar-18,8.039270401,699.8309937,178.2339935,0.801047981,9205.120117,1.002349973
13-Mar-18,10.11520004,690.8270264,175.7819977,0.789710999,9194.849609,0.999843001
14-Mar-18,8.959210396,614.2910156,161.1009979,0.701901972,8269.80957,1.002750039
15-Mar-18,9.099080086,611.3040161,164.4759979,0.697269022,8300.860352,1.00127995
16-Mar-18,9.111319542,601.6660156,165.4499969,0.689260006,8338.349609,0.998551011
17-Mar-18,8.987739563,552.7789917,152.9689941,0.637856007,7916.879883,1.001620054
18-Mar-18,8.951849937,538.6439819,154.0740051,0.658776999,8223.679688,1.00308001
19-Mar-18,8.992739677,556.7260132,161.1419983,0.749080002,8630.650391,0.989866972
20-Mar-18,9.16092968,557.1749878,168.8170013,0.709807992,8913.469727,0.996832013
21-Mar-18,9.982000351,561.7319946,169.052002,0.693664014,8929.280273,0.999243975
22-Mar-18,10.06630039,539.7020264,163.6719971,0.662742972,8728.469727,0.998982012
23-Mar-18,11.73760033,539.6190186,167.8320007,0.643173993,8879.620117,0.990234971
24-Mar-18,13.08909988,526.4390259,159.6309967,0.641264975,8668.120117,1.00909996
25-Mar-18,12.78310013,524.2869873,160.0839996,0.641875029,8495.780273,0.999686003
26-Mar-18,12.06140041,489.9509888,149.220993,0.599462986,8209.400391,1.003409982
27-Mar-18,11.50829983,450.1159973,135.779007,0.57791698,7833.040039,1.001610041
28-Mar-18,11.64039993,446.2789917,131.746994,0.578001976,7954.47998,0.99920398
29-Mar-18,10.19610023,385.9679871,114.6790009,0.511511028,7165.700195,0.998623013
30-Mar-18,10.35039997,394.644989,118.5979996,0.509564996,6890.52002,0.998942971
31-Mar-18,11.05589962,396.4570007,116.6070023,0.512353003,6973.529785,1.000769973
1-Apr-18,11.06620026,379.6069946,115.2220001,0.485080987,6844.22998,0.99980998
2-Apr-18,12.62069988,386.4249878,119.3059998,0.500688016,7083.799805,1.000130057
3-Apr-18,13.36069965,416.8930054,134.4700012,0.558044016,7456.109863,1.000370026
4-Apr-18,12.19040012,380.5429993,118.4120026,0.501631021,6853.839844,1.000830054
5-Apr-18,12.45359993,383.2319946,119.1309967,0.495801002,6811.470215,1.002529979
6-Apr-18,12.25839996,370.2850037,113.1549988,0.476431012,6636.319824,1.00109005
7-Apr-18,12.45569992,385.3139954,116.2600021,0.487866998,6911.089844,0.999643981
8-Apr-18,12.11760044,400.5079956,117.6709976,0.50039798,7023.52002,0.996809006
9-Apr-18,11.86830044,398.526001,114.9899979,0.491854995,6770.72998,0.997555017
10-Apr-18,12.03619957,414.2430115,114.2630005,0.491930991,6834.759766,0.997355998
11-Apr-18,12.23089981,430.5400085,118.2910004,0.539506018,6968.319824,1.000249982
12-Apr-18,12.95250034,492.9410095,129.3350067,0.628736973,7889.25,0.996831
13-Apr-18,13.53680038,492.7349854,125.3539963,0.638086975,7895.959961,0.998894989
14-Apr-18,13.24440002,501.4779968,126.2939987,0.632184029,7986.240234,0.999765992
15-Apr-18,13.05879974,531.7020264,132.0449982,0.682533979,8329.110352,0.998601973
16-Apr-18,12.21000004,511.1470032,128.3350067,0.663296998,8058.669922,0.997591972
17-Apr-18,11.76939964,502.8940125,132.9279938,0.65693301,7902.089844,0.998556018
18-Apr-18,12.27569962,524.7890015,139.996994,0.708931983,8163.419922,0.997609019
19-Apr-18,12.3526001,567.8889771,146.3000031,0.791975975,8294.30957,0.997184992
20-Apr-18,12.57520008,615.7180176,155.5370026,0.924465001,8845.830078,0.998337984
21-Apr-18,13.37839985,605.3950195,148.9340057,0.873103023,8895.580078,0.99901402
22-Apr-18,12.87590027,621.8599854,146.7740021,0.869994998,8802.459961,0.996195972
23-Apr-18,13.62530041,642.5479736,152.2519989,0.876657009,8930.879883,0.997847021
24-Apr-18,15.26599979,708.15802,165.7810059,0.934781015,9697.5,1.004760027
25-Apr-18,13.29090023,615.4160156,144.7640076,0.800607026,8845.740234,0.991809011
26-Apr-18,14.65359974,662.809021,153.6790009,0.852414012,9281.509766,0.999614
27-Apr-18,14.32909966,647.0319824,145.9049988,0.813884974,8987.049805,1.004150033
28-Apr-18,15.20009995,683.6779785,152.2960052,0.863803983,9348.480469,0.999334991
29-Apr-18,15.05620003,688.8809814,153.6309967,0.872777998,9419.080078,0.998016
30-Apr-18,14.31210041,669.9240112,148.477005,0.837938011,9240.549805,0.99891901
1-May-18,14.16429996,673.6129761,148.4880066,0.841407001,9119.009766,1.003489971
2-May-18,14.40919971,687.1489868,151.5769958,0.859094024,9235.919922,0.997464001
3-May-18,14.65260029,779.5430298,161.4589996,0.884465992,9743.860352,0.997973025
4-May-18,14.3295002,785.6240234,168.7879944,0.895442009,9700.759766,0.998561025
5-May-18,14.36870003,816.1199951,177.7619934,0.905103028,9858.150391,0.996284008
6-May-18,13.94260025,792.3109741,171.8000031,0.871424019,9654.799805,0.997201979
7-May-18,13.70250034,753.7249756,164.8789978,0.832641006,9373.009766,0.997237027
8-May-18,13.52900028,752.8569946,159.6170044,0.813970029,9234.820313,1.002120018
9-May-18,14.66020012,752.2750244,157.0549927,0.802043021,9325.179688,1.000509977
10-May-18,13.81840038,727.2769775,149.8690033,0.758237004,9043.94043,1.001340032
11-May-18,12.9939003,679.5859985,137.1170044,0.684948027,8441.490234,1.002249956
12-May-18,12.94390011,686.0479736,141.8820038,0.696735024,8504.889648,1.001099944
13-May-18,13.11870003,733.4959717,144.5879974,0.745747983,8723.94043,1.003250003
14-May-18,12.87069988,730.5490112,147.7140045,0.740898013,8716.790039,1.001270056
15-May-18,12.56779957,708.8709717,139.8800049,0.698588014,8510.379883,1.001139998
16-May-18,12.26049995,707.0499878,139.2680054,0.714080989,8368.830078,0.999949992
17-May-18,12.46500015,672.6569824,132.772995,0.667309999,8094.319824,1.00019002
18-May-18,15.13539982,694.3670044,136.0570068,0.680293977,8250.969727,1.001109958
19-May-18,14.24569988,696.5300293,135.3200073,0.67671299,8247.179688,1.000360012
20-May-18,14.11779976,715.3690186,139.697998,0.700244009,8513.25,0.999117017
21-May-18,14.72229958,699.2219849,134.5090027,0.681586981,8418.990234,1.00296998
22-May-18,13.92549992,647.7410278,128.6759949,0.645567,8041.779785,1.00296998
23-May-18,12.62619972,583.585022,119.314003,0.599593997,7557.819824,1.004019976
24-May-18,13.00030041,601.7550049,122.612999,0.631996989,7587.339844,0.99881798
25-May-18,13.00800037,586.7340088,119.4420013,0.611001015,7480.140137,1.000440001
26-May-18,12.75909996,587.2800293,118.2770004,0.612707973,7355.879883,0.999890029
27-May-18,12.60579967,572.6680298,117.9919968,0.60788101,7368.220215,0.999181986
28-May-18,11.89430046,516.0360107,111.5979996,0.552299023,7135.990234,1.002490044
29-May-18,12.5717001,565.3880005,119.5680008,0.601240993,7472.589844,1.00067997
30-May-18,12.57089996,559.5900269,117.5329971,0.60581702,7406.52002,0.999727011
31-May-18,14.19019985,577.6450195,118.0739975,0.612622023,7494.169922,0.998003006
1-Jun-18,14.2407999,580.0430298,119.9150009,0.623363972,7541.450195,1.000990033
2-Jun-18,14.6796999,591.8079834,123.3069992,0.643450975,7643.450195,0.993529975
3-Jun-18,14.56599998,618.3289795,125.5,0.671204984,7720.25,1.000100017
4-Jun-18,14.26109982,592.9849854,119.9029999,0.661424994,7514.470215,1.000519991
5-Jun-18,15.59930038,609.3029785,121.7009964,0.677015007,7633.759766,1.001019955
